Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
Coding_Helper,huffman,FrequencyMapCreate,doWork,9,2,1,17,0,,
Coding_Helper,huffman,Huffman,huffman,14,2,1,10,0,huffman.Huffman,huffman.Huffman
Coding_Helper,huffman,Huffman,performInorderTraversal,10,3,3,27,0,huffman.Huffman,huffman.Huffman
Coding_Helper,huffman,Huffman,convertMapToList,7,2,1,40,0,,
Coding_Helper,huffman,Huffman,createMapFromFile,6,1,1,49,0,huffman.Huffman,huffman.Huffman
Coding_Helper,huffman,Huffman,canonizeHuffmanTree,6,1,1,57,0,huffman.Huffman,huffman.Huffman
Coding_Helper,huffman,Huffman,canonizeEncodings,10,3,1,70,0,huffman.Huffman,huffman.Huffman
Coding_Helper,huffman,Huffman,sortHuffmanTuples,22,5,1,82,0,,
Coding_Helper,huffman,Huffman,compare,17,5,2,84,0,,
Coding_Helper,huffman,Huffman,generateLookupCode,21,4,1,104,0,huffman.Huffman,huffman.Huffman
Coding_Helper,huffman,Huffman,compare,9,3,2,109,0,,
Coding_Helper,huffman,Huffman,writeEncodedFile,6,1,3,128,0,huffman.CompressedFileWriteHelper,huffman.CompressedFileWriteHelper; huffman.Huffman
Coding_Helper,huffman,Huffman,writeDecodedFile,4,1,2,136,0,huffman.Huffman,huffman.Huffman
Coding_Helper,huffman,Huffman,rightPadString,12,2,2,142,0,,
Coding_Helper,huffman,Huffman,leftPadString,12,2,2,154,0,,
Coding_Helper,huffman,Huffman,extractEncodings,5,1,1,167,0,huffman.Huffman,huffman.Huffman
Coding_Helper,huffman,Huffman,readFromFileAndDoWork,15,2,2,174,0,huffman.FileContentReader,huffman.FileContentReader
Coding_Helper,huffman,Huffman,readFromBinaryFileAndDoWork,15,2,2,189,0,huffman.FileContentReader,huffman.FileContentReader
Coding_Helper,huffman,HuffmanTuple,HuffmanTuple,4,1,2,9,0,,
Coding_Helper,huffman,HuffmanTuple,toString,3,1,0,15,0,,
Coding_Helper,huffman,mainDecode,Decompress,8,1,1,13,0,console.Command,console.Command; huffman.mainDecode; huffman.Decompress
Coding_Helper,huffman,mainDecode,compressFile,28,4,1,25,0,huffman.mainEncode,huffman.mainEncode; console.Command
Coding_Helper,huffman,mainDecode,decompressFile,16,3,1,64,0,console.Command,console.Command; huffman.mainDecode
Coding_Helper,huffman,mainDecode,checkfileExist,20,2,1,85,0,console.Command,console.Command
Coding_Helper,huffman,mainEncode,Compress,8,1,1,20,0,huffman.mainEncode,huffman.mainEncode; huffman.Compress
Coding_Helper,huffman,mainEncode,mainfile,28,4,1,33,0,console.Command,console.Command; huffman.mainEncode; IO.Filereader
Coding_Helper,huffman,mainEncode,compressFile,24,3,1,67,0,console.Command,console.Command; huffman.mainEncode
Coding_Helper,huffman,mainEncode,checkFileExist,17,2,1,105,0,console.Command,console.Command
Coding_Helper,huffman,Node,Node,2,1,0,15,0,,
Coding_Helper,huffman,Node,Node,4,1,1,19,0,,
Coding_Helper,huffman,Node,Node,6,1,2,26,0,,
Coding_Helper,huffman,Node,toString,3,1,0,34,0,,
Coding_Helper,huffman,Node,compareTo,9,3,1,40,0,,
Coding_Helper,IO,Filereader,fileEmpty,11,2,1,7,0,,
Coding_Helper,IO,Filewriter,createProcessFile,9,1,3,12,0,,
Coding_Helper,IO,ProjectReader,fileRead,25,4,2,24,0,,
Coding_Helper,IO,ProjectReader,visitFile,19,4,2,30,0,,
Coding_Helper,IO,ProjectReader,getFileList,14,4,3,63,0,,
Coding_Helper,metrices,Average_LOC,totalClass,20,2,1,9,0,IO.ProjectReader,IO.ProjectReader; metrices.LineOfCode
Coding_Helper,metrices,FileCount,classCount,13,1,1,7,0,IO.ProjectReader,IO.ProjectReader
Coding_Helper,metrices,LineOfCode,countLines,23,5,1,10,0,,
Coding_Helper,metrices,MethodCount,getTotalMethods,16,2,2,9,0,searching.Search,searching.Search
Coding_Helper,searching,GrepContent,findBetweenBraces,23,4,2,10,0,,
Coding_Helper,searching,GrepContent,getLineNumber,12,3,3,56,0,,
Coding_Helper,searching,MethodFind,getMethod,17,3,4,12,0,searching.GrepContent,searching.GrepContent; searching.ProcessSearchFile
Coding_Helper,searching,MethodFind,getConstructor,21,4,4,36,0,searching.GrepContent,searching.GrepContent; searching.ProcessSearchFile
Coding_Helper,searching,ProcessSearchFile,processMethod,18,2,4,15,0,code_clone.PreProcessing,code_clone.PreProcessing; searching.ProcessSearchFile; code_clone.Porter_stemmer; IO.Filewriter
Coding_Helper,searching,ProcessSearchFile,queryProcess,15,2,1,34,0,code_clone.PreProcessing,code_clone.PreProcessing; searching.ProcessSearchFile; code_clone.Porter_stemmer
Coding_Helper,searching,ProcessSearchFile,breakWord,18,3,1,51,0,,
Coding_Helper,searching,Search,ProjectRead,26,4,2,19,0,searching.MethodFind,searching.MethodFind
Coding_Helper,searching,Search,visitFile,16,3,2,26,0,searching.MethodFind,searching.MethodFind
Coding_Helper,searching,Search,processProject,11,2,2,61,0,searching.Search,searching.Search
Coding_Helper,searching,Search,getProcessFilepath,7,1,1,91,0,console.Command,console.Command
Coding_Helper,searching,Search,getProjectFile,4,1,1,99,0,searching.Search,searching.Search; IO.ProjectReader
Coding_Helper,searching,Search,getFile,24,4,2,109,0,searching.Search,searching.Search; IO.Filereader; searching.MethodFind
Coding_Helper,searching,Search,SearchingResult,17,1,2,146,0,searching.ProcessSearchFile,searching.ProcessSearchFile; searching.TfIdfCalculate; searching.Similarity
Coding_Helper,searching,Similarity,getCosine,16,4,0,16,0,code_clone.CosineSimilarity,code_clone.CosineSimilarity
Coding_Helper,searching,Similarity,getResult,11,3,0,40,0,,
Coding_Helper,searching,TfIdfCalculate,fileRead,20,5,1,23,0,,
Coding_Helper,searching,TfIdfCalculate,Idfcal,7,2,0,54,0,code_clone.getTfIdf,code_clone.getTfIdf
Coding_Helper,searching,TfIdfCalculate,UniqueQueryTerms,8,3,1,66,0,,
Coding_Helper,searching,TfIdfCalculate,ProjectTfIdfCal,22,4,0,79,0,code_clone.getTfIdf,code_clone.getTfIdf
Coding_Helper,searching,TfIdfCalculate,queryTfIdfCal,21,3,1,108,0,code_clone.getTfIdf,code_clone.getTfIdf
